Married_No,Dependents,Credit_History,Property_Area,LoanAmount_t,ApplicantIncome_t,TotalIncome_t,EMI_t,Total_Income_Bins,LoanAmount_per_Total_Income_Bins,Credit_History_Income_Sum_t,Dependents_LoanAmount_Sum_t,LoanAmount_per_Total_Income_t,EMI_per_Loan_Amount_Term_t,Property_Area_LoanAmount_per_Total_Income_mean_t,Loan_Status
0,0,1.0,2,1.4606755448912938,1.5725919314224583,1.7019388999303005,2.27708384887689,1.0,1.0,2.4667873237336684,2.0499227475968644,2.064597158958983,1.012449425687181,1.568713912764503,1
0,0,1.0,1,2.0258807477830114,1.782183163044994,1.759658477753948,2.796987414959931,4.0,4.0,2.4667873237336684,2.0499227475968644,2.338352085130398,1.2459801296551096,1.5954912864149136,1
0,0,0.0,0,1.6067605218683454,1.6095680593476474,1.698312475997258,2.4091280824056116,1.0,4.0,2.400064482880139,2.0499227475968644,2.345089688762043,1.0792093927481121,1.5904974831622867,1
1,1,0.0,2,1.6875316776756555,1.6080310213472744,1.7211948572358933,2.4828994778453453,3.0,2.0,2.400064482880139,2.0218480199850446,2.222221150382514,1.114313245095394,1.568713912764503,0
0,0,1.0,1,1.5728329570983648,1.6038238482851932,1.7055275093872622,2.378297915518952,1.0,2.0,2.4667873237336684,2.0499227475968644,2.206267182720347,1.0640637447263601,1.5954912864149136,1
0,2,1.0,2,1.4522362755631972,1.5333021791884673,1.686918470616774,2.2695135900660945,0.0,2.0,2.4667873237336684,2.0164817982882357,2.2071422866918224,1.112502134566811,1.568713912764503,1
1,0,1.0,2,1.3296613488547582,1.502140831748823,1.6898396997165674,2.1603274886845134,0.0,0.0,2.4667873237336684,2.0499227475968644,1.9851680060867192,0.9496474508589006,1.568713912764503,1
0,0,1.0,0,1.6387748715416715,1.8307512892705622,1.7754425813270187,2.43830610621523,4.0,0.0,2.4667873237336684,2.0499227475968644,1.6031117710020992,1.093286672819136,1.5904974831622867,0
1,0,1.0,0,1.4962121232440466,1.574913258749908,1.7191202568575863,2.3090325654635047,3.0,0.0,2.4667873237336684,2.0499227475968644,1.945615956415549,1.0290457857788757,1.5904974831622867,1
1,0,1.0,1,1.5317066167115299,1.5493039920339342,1.7009379376651645,2.3410562588080306,1.0,2.0,2.4667873237336684,2.0499227475968644,2.1883323798847227,1.0728626622666821,1.5954912864149136,0
0,0,1.0,0,1.5958305809273485,1.5960474670065663,1.7149154293918838,2.399185575096243,2.0,1.0,2.4667873237336684,2.0499227475968644,2.1416595409344805,1.0743553005597626,1.5904974831622867,1
1,0,1.0,1,1.5816440427877498,1.610346372672096,1.6986102088577397,2.386295398238124,1.0,3.0,2.4667873237336684,2.0499227475968644,2.2979723348330894,1.0680191481605386,1.5954912864149136,1
1,0,1.0,0,1.7437028722848622,1.7232527732648066,1.739697731920621,2.534499200116459,4.0,1.0,2.4667873237336684,2.0499227475968644,2.1059017639774735,1.1379031479287307,1.5904974831622867,1
0,0,1.0,0,1.6448246443768972,1.5713948618867863,1.7130261772059852,2.443829137561993,2.0,2.0,2.4667873237336684,2.0499227475968644,2.2430597333891136,1.0959229822636363,1.5904974831622867,1
0,2,0.0,1,1.6147290288195304,1.618995096018041,1.7019043423561329,2.4163828630447504,1.0,3.0,2.400064482880139,2.0164817982882357,2.317862990467523,1.0827329951451874,1.5954912864149136,0
0,2,1.0,2,1.6326132666503037,1.574703848466802,1.705378052730694,2.4326839777482223,1.0,3.0,2.4667873237336684,2.0164817982882357,2.3091483756346856,1.0905937726784845,1.568713912764503,1
1,1,0.0,2,1.654281543419969,1.6468807711880271,1.7123511078976645,2.452468451733784,2.0,3.0,2.400064482880139,2.0218480199850446,2.2667013353311853,1.0575461787080926,1.568713912764503,0
0,0,1.0,1,1.7158314922711508,1.5378815726979675,1.715028243233878,2.50886664156327,2.0,4.0,2.4667873237336684,2.0499227475968644,2.3420171106146865,1.1262839734085635,1.5954912864149136,1
0,3,1.0,2,1.566826788597472,1.6194802449938241,1.7145840571524391,2.3728500879650674,2.0,1.0,2.4667873237336684,2.002254345411783,2.0990801838720614,1.0613587748824629,1.568713912764503,1
0,1,1.0,1,1.7661057888493454,1.6790744106133912,1.7240957267795147,2.555143741013302,3.0,3.0,2.4667873237336684,2.0218480199850446,2.3224123018331473,1.1471191583848819,1.5954912864149136,1
0,1,1.0,2,1.6350915928128096,1.6268476441506736,1.7048727479828385,2.43494495053978,1.0,3.0,2.4667873237336684,2.0218480199850446,2.31924836181818,1.0916778643055824,1.568713912764503,1
1,0,1.0,0,1.6724266122716414,1.6361159755417953,1.728588011154432,2.4690644641477464,3.0,1.0,2.4667873237336684,2.0499227475968644,2.1153732181198883,1.0657264157982795,1.5904974831622867,0
0,1,1.0,2,1.5757959395707801,1.5159325699079358,1.707733583614494,2.3809865740296616,2.0,2.0,2.4667873237336684,2.0218480199850446,2.187055753013353,1.0653955690046526,1.568713912764503,0
0,0,0.0,2,1.5108664977177517,1.5013515880676551,1.7056020571515007,2.3222404914654904,1.0,1.0,2.400064482880139,2.0499227475968644,2.1052984646494672,1.0358265678289684,1.568713912764503,0
0,1,1.0,1,1.5513201167191744,1.5625251858263915,1.7044274045959933,2.358799070730577,1.0,2.0,2.4667873237336684,2.0218480199850446,2.182827369140284,1.0543428012349811,1.5954912864149136,1
1,0,1.0,0,1.6276006408621235,1.6361159755417953,1.7083492989799625,2.4281124724155725,2.0,3.0,2.4667873237336684,2.0499227475968644,2.266736206854704,1.0883972046860266,1.5904974831622867,1
0,1,1.0,2,1.5214493971559455,1.4881287986600182,1.6891041179279884,2.3317906374457813,0.0,3.0,2.4667873237336684,2.0218480199850446,2.3004224907195856,1.0406995989338486,1.568713912764503,1
1,0,1.0,0,1.647214140869768,1.6062769598147424,1.7213534675327469,2.4460113856857557,3.0,1.0,2.4667873237336684,2.0499227475968644,2.154287540910584,1.0969621396070681,1.5904974831622867,1
1,0,1.0,2,1.5036198355056167,1.5150253947567711,1.6604409290292037,2.3157067176057753,0.0,4.0,2.4667873237336684,2.0499227475968644,2.597184780029334,1.0324781742306777,1.568713912764503,0
1,0,1.0,0,1.6350915928128096,1.5981126820735825,1.7124520881204475,2.43494495053978,2.0,2.0,2.4667873237336684,2.0499227475968644,2.2331787281173456,1.0916778643055824,1.5904974831622867,1
1,0,0.0,2,1.548130299713791,1.5388119195551737,1.7002982608948938,2.35591123472368,1.0,2.0,2.400064482880139,2.0499227475968644,2.2224372195592594,1.0528938591078438,1.568713912764503,0
1,0,1.0,0,2.0579287013006455,1.8277819080668716,1.7744938139799786,2.8271097881970775,4.0,2.0,2.4667873237336684,2.0499227475968644,2.206963948953024,1.2571856620192603,1.5904974831622867,0
0,2,0.0,0,1.7401186083594415,1.693881686028384,1.729389402737777,2.531199642889372,3.0,2.0,2.400064482880139,2.0164817982882357,2.2163409273314425,1.1364184426542454,1.5904974831622867,1
1,0,1.0,1,1.4769389329477711,1.564436185545547,1.6806698310330968,2.2916910135749027,0.0,3.0,2.4667873237336684,2.0499227475968644,2.3165181871789824,1.0200710746534765,1.5954912864149136,1
1,0,1.0,1,1.5698434004374446,1.5648872704277088,1.7115632091366693,2.375585891581068,2.0,1.0,2.4667873237336684,2.0499227475968644,2.1360342374729675,1.0627182323985045,1.5954912864149136,1
1,0,1.0,0,1.3417838969117164,1.5445257131706556,1.6726388318617562,2.1710599314036547,0.0,1.0,2.4667873237336684,2.0499227475968644,2.173994411067832,0.9555488192202202,1.5904974831622867,1
0,2,0.0,0,1.6566044331920002,1.6548220691933513,1.7152789036922889,2.4545915973194665,2.0,2.0,2.400064482880139,2.0164817982882357,2.2374287671617243,1.2855127443437342,1.5904974831622867,1
0,0,1.0,0,1.6896347340734104,1.5427360295176225,1.7009261711795665,2.48482709656156,1.0,4.0,2.4667873237336684,2.0499227475968644,2.463649503768634,1.1152087851041788,1.5904974831622867,0
0,1,1.0,2,1.5698434004374446,1.5846450962379341,1.7087386858699674,2.375585891581068,2.0,1.0,2.4667873237336684,2.0218480199850446,2.166429970548104,1.1612105156715924,1.568713912764503,1
0,2,1.0,1,1.5958305809273485,1.596513063495514,1.693286262784817,2.399185575096243,0.0,4.0,2.4667873237336684,2.0164817982882357,2.383675711432107,1.0743553005597626,1.5954912864149136,1
0,0,0.0,2,1.4924456048260686,1.5187446494348826,1.6994436383547704,2.3056409136356137,1.0,1.0,2.400064482880139,2.0499227475968644,2.1405005784958946,1.0272968848459796,1.568713912764503,1
1,1,0.0,1,1.5728329570983648,1.5900716900182288,1.6907835965134943,2.378297915518952,0.0,4.0,2.400064482880139,2.0218480199850446,2.3714994265852014,1.0640637447263601,1.5954912864149136,1
0,1,1.0,0,1.6811417056397489,1.730165733925067,1.74208803829129,2.477044638535559,4.0,0.0,2.4667873237336684,2.0218480199850446,1.984188483235881,1.1115863820504897,1.5904974831622867,0
0,0,1.0,1,1.5816440427877498,1.5388119195551737,1.7037900114965139,2.386295398238124,1.0,2.0,2.4667873237336684,2.0499227475968644,2.2400963952619106,1.0680191481605386,1.5954912864149136,1
0,3,1.0,1,1.6067605218683454,1.6172220149257466,1.7033899395080305,2.4091280824056116,1.0,3.0,2.4667873237336684,2.002254345411783,2.2872145533947905,1.0792093927481121,1.5954912864149136,1
0,2,1.0,0,1.6094379124341003,1.5923016953742066,1.7102256182400222,2.4115650856066275,2.0,2.0,2.4667873237336684,2.0164817982882357,2.2152091980604514,1.0803947553347852,1.5904974831622867,1
1,0,0.0,0,1.6276006408621235,1.5752476502839103,1.718642476877608,2.4281124724155725,3.0,1.0,2.400064482880139,2.0499227475968644,2.152321039485411,1.0883972046860266,1.5904974831622867,1
0,3,1.0,0,1.9012608248854002,1.7860929672033097,1.7609505885873664,2.680429834667061,4.0,1.0,2.4667873237336684,2.002254345411783,2.114742526881128,1.2003753525670515,1.5904974831622867,1
0,1,0.0,0,1.976529714463298,1.710574338137727,1.7566137732669624,2.750717237579148,4.0,3.0,2.400064482880139,2.0218480199850446,2.2909823998211682,1.2283119659619155,1.5904974831622867,0
1,0,0.0,0,1.6225114834851941,1.6338699873462366,1.7075094898770602,2.423473237728044,2.0,3.0,2.400064482880139,2.0499227475968644,2.2675704353110837,1.086161778087826,1.5904974831622867,1
0,0,1.0,1,1.738311919202995,1.6565011658806774,1.7313078750260742,2.5295368198547643,3.0,2.0,2.4667873237336684,2.0499227475968644,2.1914468790228847,1.1356689925735128,1.5954912864149136,1
0,0,1.0,2,1.566826788597472,1.6169448309863086,1.723445451995011,2.3728500879650674,3.0,0.0,2.4667873237336684,2.0499227475968644,2.00667348166556,1.0613587748824629,1.568713912764503,0
1,0,1.0,2,1.4015642064636553,1.5441591704439417,1.6724894943424418,2.2241996989892803,0.0,3.0,2.4667873237336684,2.0499227475968644,2.2752739708039367,0.984400566435631,1.568713912764503,1
1,1,1.0,2,1.587391311599252,1.6185082381023905,1.7188501334040747,2.3915154691692466,3.0,1.0,2.4667873237336684,2.0218480199850446,2.0861813812931342,1.0705908949635297,1.568713912764503,1
1,0,1.0,1,1.5283224928901904,1.5652470686854159,1.6809935875047375,2.337998273936401,0.0,4.0,2.4667873237336684,2.0499227475968644,2.4038341049022023,1.0438535024857198,1.5954912864149136,1
1,1,1.0,2,1.4208932923471052,1.5605870519179104,1.6791295102931658,2.24145619609594,0.0,2.0,2.4667873237336684,2.0218480199850446,2.237447962802164,0.9936293882779771,1.568713912764503,1
0,0,1.0,2,2.0648017970348906,1.9897340077311703,1.8234836417662377,2.833577421485728,4.0,0.0,2.4667873237336684,2.0499227475968644,1.6677642026700656,1.3342219947101919,1.568713912764503,1
0,1,1.0,2,1.7346688956922651,1.7278569983792382,1.7493285173111417,2.5261846176708374,4.0,0.0,2.4667873237336684,2.0218480199850446,1.9874094657527877,1.2243733118251383,1.568713912764503,1
0,1,1.0,1,1.4161650806831194,1.649000767929891,1.7420549290873977,2.237231673582176,4.0,0.0,2.4667873237336684,2.0218480199850446,1.6268613371962688,0.991376768768086,1.5954912864149136,1
0,1,1.0,0,1.6917246050779422,1.642669320714193,1.7169045379697614,2.486742964525642,2.0,3.0,2.4667873237336684,2.0218480199850446,2.278347409410587,1.1160977666906968,1.5904974831622867,1
0,2,1.0,0,1.7234946650127172,1.5441591704439417,1.7256642802354467,2.5159085253867293,3.0,2.0,2.4667873237336684,2.0164817982882357,2.2313288452935462,1.1294955536722908,1.5904974831622867,1
1,3,0.0,2,1.617343421306539,1.5034932611665315,1.6555710366550245,2.4187642146783688,0.0,4.0,2.400064482880139,2.002254345411783,2.891942941316282,1.083886228088156,1.568713912764503,0
1,0,1.0,1,1.4208932923471052,1.6115056712068418,1.6990532858472578,2.24145619609594,1.0,0.0,2.4667873237336684,2.0499227475968644,2.0325500778645242,0.9936293882779771,1.5954912864149136,1
0,3,1.0,0,1.7177638648325928,1.551656455124039,1.6999510770193562,2.5106419349933717,1.0,4.0,2.4667873237336684,2.002254345411783,2.5282721011634375,1.127095023267212,1.5904974831622867,0
1,0,1.0,0,1.2762137988296982,1.5376067232166823,1.669810610419655,2.113189459207688,0.0,1.0,2.4667873237336684,2.0499227475968644,2.0971838051462406,0.9234623948008616,1.5904974831622867,0
0,1,1.0,2,1.6875316776756555,1.6235954681418205,1.7155967237526466,2.4828994778453453,2.0,3.0,2.4667873237336684,2.0218480199850446,2.286261871932153,1.114313245095394,1.568713912764503,1
0,3,1.0,1,1.4346883644013897,1.5755395743325387,1.6850809551804389,2.2537938094994283,0.0,2.0,2.4667873237336684,2.002254345411783,2.19755833247465,1.000182903323406,1.5954912864149136,1
0,2,1.0,0,1.6094379124341003,1.5484429871268979,1.7074686283718232,2.4115650856066275,2.0,2.0,2.4667873237336684,2.0164817982882357,2.24590205343047,1.0803947553347852,1.5904974831622867,1
0,0,1.0,1,1.6917246050779422,1.5441067264146937,1.7079161267675878,2.486742964525642,2.0,4.0,2.4667873237336684,2.0499227475968644,2.3835554846790736,1.1160977666906968,1.5954912864149136,1
0,1,0.0,0,1.6746268402820919,1.5893955673301734,1.7232217665152751,2.4710785994569133,3.0,2.0,2.400064482880139,2.0218480199850446,2.1781446088690744,1.1087972052270274,1.5904974831622867,0
0,2,1.0,2,1.612093968983826,1.571737952020001,1.7107995765211828,2.4139832484584964,2.0,2.0,2.4667873237336684,2.0164817982882357,2.2132584536681983,1.0815692294684567,1.568713912764503,1
0,0,0.0,1,1.8522760205665125,1.667955524648022,1.7462172681509007,2.6348798169336294,4.0,2.0,2.400064482880139,2.0499227475968644,2.2070341810420357,1.1815369794234016,1.5954912864149136,1
0,0,1.0,0,1.7437028722848622,1.5505603614441816,1.7364176186573612,2.534499200116459,4.0,1.0,2.4667873237336684,2.0499227475968644,2.142487571143904,1.1379031479287307,1.5904974831622867,1
0,0,1.0,1,1.8097818763181468,1.7169958574094462,1.737522636606235,2.5954945259978457,4.0,2.0,2.4667873237336684,2.0499227475968644,2.2383416874837807,1.1647686263923753,1.5954912864149136,1
1,0,1.0,0,1.9100332609911914,1.711891642656249,1.7540660735958444,2.6886035134724198,4.0,2.0,2.4667873237336684,2.0499227475968644,2.2097709716700256,1.2036938951871914,1.5904974831622867,0
0,3,1.0,0,1.517958963866847,1.5525960321068313,1.7057613991638998,2.3286397355715325,1.0,1.0,2.4667873237336684,2.002254345411783,2.1148538437667295,1.0390946206999745,1.5904974831622867,1
0,0,0.0,0,1.5513201167191744,1.6489273560370938,1.7131076051404084,2.358799070730577,2.0,1.0,2.400064482880139,2.0499227475968644,2.09029052706233,1.0543428012349811,1.5904974831622867,0
0,0,1.0,1,1.6225114834851941,1.5400605608279554,1.6808679409002716,2.423473237728044,0.0,4.0,2.4667873237336684,2.0499227475968644,2.581327273100203,1.086161778087826,1.5954912864149136,1
1,1,1.0,2,1.5845300637021213,1.5999033826807727,1.6945974324366313,2.388916340002361,1.0,4.0,2.4667873237336684,2.0218480199850446,2.348539105370094,1.1670796672561674,1.568713912764503,1
0,2,1.0,0,1.7019818246335268,1.705227358716795,1.7486588914383772,2.4961509843079694,4.0,0.0,2.4667873237336684,2.0164817982882357,1.9462405908124516,1.120447275636143,1.5904974831622867,1
0,1,1.0,2,1.4015642064636553,1.6020493981760437,1.6954252352898844,2.2241996989892803,1.0,0.0,2.4667873237336684,2.0218480199850446,2.0391575138465026,0.984400566435631,1.568713912764503,0
0,0,0.0,2,1.535056728662697,1.5681358244840409,1.7048727479828385,2.34408449065432,1.0,1.0,2.400064482880139,2.0499227475968644,2.1516112995449244,1.0023023644228204,1.568713912764503,0
0,3,1.0,1,1.7661057888493454,1.6405277321406173,1.7334068915644318,2.555143741013302,4.0,2.0,2.4667873237336684,2.002254345411783,2.213319574337086,1.1471191583848819,1.5954912864149136,1
1,1,1.0,1,1.4648163848908127,1.6284738883401846,1.7054848566984726,2.280800697812943,1.0,0.0,2.4667873237336684,2.0218480199850446,2.0350110338916028,1.0143940982022437,1.5954912864149136,0
0,2,1.0,1,1.8212772683418699,1.6361159755417953,1.7352842067845244,2.606136805586328,4.0,3.0,2.4667873237336684,2.0164817982882357,2.284340300064406,1.1693439818918843,1.5954912864149136,1
0,0,1.0,2,1.6225114834851941,1.6292375993569936,1.725547662423629,2.423473237728044,3.0,1.0,2.4667873237336684,2.0499227475968644,2.069814988860952,1.086161778087826,1.568713912764503,1
0,0,0.0,2,1.517958963866847,1.5687063192390347,1.717794057116753,2.3286397355715325,3.0,0.0,2.400064482880139,2.0499227475968644,1.9909661009825477,1.066713955563798,1.568713912764503,1
1,0,1.0,0,1.649586630126056,1.6780253229978406,1.7237181391816057,2.448178548673541,3.0,1.0,2.4667873237336684,2.0499227475968644,2.132194650447382,1.0979927136076304,1.5904974831622867,1
1,0,1.0,0,1.630116376073918,1.6654346086794682,1.719159845450787,2.4304065661492618,3.0,1.0,2.4667873237336684,2.0499227475968644,2.1507263639676095,1.089500269219382,1.5904974831622867,0
1,0,1.0,1,1.5214493971559455,1.5441591704439417,1.6724894943424418,2.3317906374457813,0.0,4.0,2.4667873237336684,2.0499227475968644,2.4893319091539134,0.9958473177688612,1.5954912864149136,0
1,0,0.0,0,1.6067605218683454,1.6394051078690206,1.7095761099914464,2.4091280824056116,2.0,2.0,2.400064482880139,2.0499227475968644,2.217957096453131,1.0792093927481121,1.5904974831622867,0
0,1,1.0,1,1.7215953246411713,1.6677845968216294,1.7200143875004341,2.5141627657572623,3.0,3.0,2.4667873237336684,2.0218480199850446,2.2934769499188126,1.1287007470556796,1.5954912864149136,1
0,0,1.0,0,2.1152121202761984,1.8242618805476207,1.78387722459015,2.8810927988889947,4.0,2.0,2.4667873237336684,2.0499227475968644,2.1852497786603653,1.2767036026064904,1.5904974831622867,0
1,0,1.0,1,1.3357777284108234,1.792945642492227,1.7632059892821585,2.1657406318447037,4.0,0.0,2.4667873237336684,2.0499227475968644,1.3668111358968331,0.9526268958175153,1.5954912864149136,1
0,2,1.0,1,1.6811417056397489,1.640994985849929,1.7101678260133724,2.477044638535559,2.0,4.0,2.4667873237336684,2.0164817982882357,2.338275796831449,1.1115863820504897,1.5954912864149136,1
0,2,1.0,0,1.9800570842401437,1.7205632226459895,1.7671722410424169,2.7540196434790762,4.0,1.0,2.4667873237336684,2.0164817982882357,2.1681485780099874,1.2512333802001652,1.5904974831622867,1
1,1,0.0,2,1.5698434004374446,1.5708354983323738,1.7088380007132504,2.375585891581068,2.0,1.0,2.400064482880139,2.0218480199850446,2.1653564704065684,1.1612105156715924,1.568713912764503,0
1,0,1.0,2,1.566826788597472,1.5573419599033669,1.6998187083003449,2.3728500879650674,1.0,3.0,2.4667873237336684,2.0499227475968644,2.259138729391553,1.0613587748824629,1.568713912764503,1
0,0,1.0,2,1.5958305809273485,1.6311147433211135,1.7152271558457157,2.3991855750962428,2.0,1.0,2.4667873237336684,2.0499227475968644,2.138293611408902,1.1715632642304288,1.568713912764503,1
0,3,1.0,0,1.6225114834851941,1.711891642656249,1.7569402788483393,2.423473237728044,4.0,0.0,2.4667873237336684,2.002254345411783,1.7536452902289434,1.086161778087826,1.5904974831622867,1
0,0,0.0,1,1.6225114834851941,1.6162339349709836,1.700855509840897,2.423473237728044,1.0,4.0,2.400064482880139,2.0499227475968644,2.343508432407083,1.086161778087826,1.5954912864149136,1
1,0,1.0,2,1.4208932923471052,1.5711369783351739,1.6833375740437762,2.24145619609594,0.0,2.0,2.4667873237336684,2.0499227475968644,2.1931349962768523,0.9473738578946367,1.568713912764503,0
0,2,1.0,2,1.6225114834851941,1.6462334259599252,1.7121115385884507,2.423473237728044,2.0,2.0,2.4667873237336684,2.0164817982882357,2.215993617068222,1.086161778087826,1.568713912764503,1
0,0,1.0,1,1.617343421306539,1.582047911852469,1.7160227182007872,2.4187642146783688,2.0,1.0,2.4667873237336684,2.0499227475968644,2.1643599963068585,1.083886228088156,1.5954912864149136,1
1,0,1.0,1,1.8967864847746867,1.6593236182254565,1.7428984391278692,2.676262777413661,4.0,3.0,2.4667873237336684,2.0499227475968644,2.32252643930993,1.1986763243127492,1.5954912864149136,1
1,0,1.0,2,1.6832853357498456,1.6606574563081147,1.7174173146517837,2.4790083994933103,2.0,3.0,2.4667873237336684,2.0499227475968644,2.2581008643532257,1.112502134566811,1.568713912764503,1
1,0,1.0,2,1.617343421306539,1.6847173874410843,1.7261209614396398,2.4187642146783688,3.0,1.0,2.4667873237336684,2.0499227475968644,2.055739786767641,1.083886228088156,1.568713912764503,1
0,2,1.0,2,1.535056728662697,1.623947593904133,1.7037789448132032,2.34408449065432,1.0,1.0,2.4667873237336684,2.0164817982882357,2.1632963783390746,1.0469352502191964,1.568713912764503,0
1,1,1.0,2,1.5757959395707801,1.594713614171123,1.6925886497615017,2.3809865740296616,0.0,4.0,2.4667873237336684,2.0218480199850446,2.356090040068853,1.163595028834798,1.568713912764503,1
1,0,1.0,1,1.6276006408621235,1.535834379654758,1.6963556435113052,2.4281124724155725,1.0,4.0,2.4667873237336684,2.0499227475968644,2.404939816082022,1.0883972046860266,1.5954912864149136,1
0,0,0.0,2,1.5653081830855182,1.5685748777856667,1.7186024336767793,2.3714731362810095,3.0,1.0,2.400064482880139,2.0499227475968644,2.054496429376072,1.0606737344013653,1.568713912764503,0
0,0,1.0,2,1.637551628578684,1.5351076986545098,1.705772002482029,2.4371897225425228,1.0,3.0,2.4667873237336684,2.0499227475968644,2.3131900986472145,1.0927526899972124,1.568713912764503,1
0,0,1.0,0,1.6094379124341003,1.6486333203499326,1.7129990023210517,2.4115650856066275,2.0,2.0,2.4667873237336684,2.0499227475968644,2.184610303236616,1.0803947553347852,1.5904974831622867,1
1,3,1.0,0,1.7401186083594415,1.718254728041882,1.737961153243294,2.531199642889372,4.0,1.0,2.4667873237336684,2.002254345411783,2.119513193322633,1.1364184426542454,1.5904974831622867,1
0,3,1.0,0,1.8722570325555237,1.7231951598109994,1.7396777543533648,2.6534408548153707,4.0,3.0,2.4667873237336684,2.002254345411783,2.3192980697614507,1.1892844597274006,1.5904974831622867,1
0,0,0.0,2,1.5958305809273485,1.5484429871268979,1.7052173834169868,2.399185575096243,1.0,2.0,2.400064482880139,2.0499227475968644,2.2481074167380637,1.0743553005597626,1.568713912764503,1
0,2,1.0,1,1.5757959395707801,1.5145695105763632,1.6918948460359888,2.3809865740296616,0.0,4.0,2.4667873237336684,2.0164817982882357,2.364027205992772,1.163595028834798,1.5954912864149136,1
0,2,1.0,2,1.5757959395707801,1.572464173859322,1.703042649747794,2.3809865740296616,1.0,2.0,2.4667873237336684,2.0164817982882357,2.2385483673110502,1.0653955690046526,1.568713912764503,1
0,2,0.0,1,1.6350915928128096,1.5797646025670378,1.6938780708547272,2.43494495053978,0.0,4.0,2.400064482880139,2.0164817982882357,2.447859465845049,1.0916778643055824,1.5954912864149136,1
1,0,0.0,2,1.4208932923471052,1.5758308772318776,1.6851960473722372,2.24145619609594,0.0,1.0,2.400064482880139,2.0499227475968644,2.173741051506894,0.9936293882779771,1.568713912764503,0
0,0,1.0,2,1.517958963866847,1.5695793805393143,1.7029526036091491,2.3286397355715325,1.0,1.0,2.4667873237336684,2.0499227475968644,2.1444748852776976,1.0390946206999745,1.568713912764503,1
1,0,1.0,0,1.5637826274097146,1.6029736000481183,1.7137181964901493,2.3700900792498802,2.0,1.0,2.4667873237336684,2.0499227475968644,2.1034481824950904,1.0599851079864087,1.5904974831622867,1
1,0,0.0,1,1.5449096627432117,1.4778161447993539,1.6871271001311696,2.352996382390757,0.0,4.0,2.400064482880139,2.0499227475968644,2.363637225692967,1.051428959143879,1.5954912864149136,0
0,2,0.0,2,1.2688874965901065,1.5631651624065637,1.6801618418257172,2.1067514111710506,0.0,0.0,2.400064482880139,2.0164817982882357,1.9866265854003091,1.0307727171113448,1.568713912764503,0
1,0,1.0,0,1.3914624232985457,1.5569129364581504,1.6776538004693997,2.215195397986141,0.0,2.0,2.4667873237336684,2.0499227475968644,2.203930719521479,1.0084775305350495,1.5904974831622867,0
1,0,1.0,1,1.5449096627432117,1.5441591704439417,1.7792262555956895,2.352996382390757,4.0,0.0,2.4667873237336684,2.0499227475968644,1.4627283427841828,1.051428959143879,1.5954912864149136,1
1,0,1.0,1,1.3234306378507072,1.51259808692473,1.6594207623923984,2.1548170829022144,0.0,3.0,2.4667873237336684,2.0499227475968644,2.2794963046897947,0.9466083815567906,1.5954912864149136,1
1,0,1.0,0,1.755952719687776,1.6898134379660361,1.7279415866375583,2.545783076498908,3.0,3.0,2.4667873237336684,2.0499227475968644,2.2596574424580105,1.1429561034543398,1.5904974831622867,0
1,0,1.0,1,1.5816440427877498,1.6233896468042401,1.7035681750006322,2.386295398238124,1.0,2.0,2.4667873237336684,2.0499227475968644,2.2425556111671923,1.0680191481605386,1.5954912864149136,1
0,0,1.0,2,1.5816440427877498,1.5254688638856404,1.7037900114965139,2.386295398238124,1.0,2.0,2.4667873237336684,2.0499227475968644,2.2400963952619106,1.0680191481605386,1.568713912764503,1
1,0,1.0,0,1.3965515806754751,1.5282092857835912,1.6659375518083965,2.2197304218214913,0.0,4.0,2.4667873237336684,2.0499227475968644,2.3369027002889364,0.981998760977649,1.5904974831622867,1
0,1,0.0,1,1.6746268402820919,1.7046862399081137,1.7332106582198257,2.4710785994569133,3.0,1.0,2.400064482880139,2.0218480199850446,2.0686707505348982,1.1344598543606843,1.5954912864149136,0
0,3,0.0,0,1.9620346771500519,2.0252232638162178,1.8335421927660756,2.7371544814550175,4.0,0.0,2.400064482880139,2.002254345411783,1.4519590582309543,1.2230258816249306,1.5904974831622867,0
1,1,1.0,1,1.3757114616816972,1.6017743652306389,1.6953192368188457,2.2011754829582313,1.0,0.0,2.4667873237336684,2.0218480199850446,2.001033592076239,0.9719775388701648,1.5954912864149136,0
0,0,0.0,2,1.6917246050779422,1.666301592086714,1.7194753149883335,2.486742964525642,3.0,2.0,2.400064482880139,2.0499227475968644,2.2488257767647846,1.1160977666906968,1.568713912764503,1
0,0,0.0,0,1.7948316875963628,1.6628008596790342,1.718200045358668,2.581667504045823,3.0,4.0,2.400064482880139,2.0499227475968644,2.445416756850917,1.1587746162614845,1.5904974831622867,0
0,0,1.0,0,1.566826788597472,1.530547994889093,1.700571788934573,2.3728500879650674,1.0,3.0,2.4667873237336684,2.0499227475968644,2.2507907911143348,1.0613587748824629,1.5904974831622867,1
0,0,0.0,1,1.7272611834306948,1.524381235779387,1.712065323584998,2.5193712749565447,2.0,4.0,2.400064482880139,2.0499227475968644,2.3976645009957522,1.1310693794154871,1.5954912864149136,0
1,0,1.0,2,1.3647815207407001,1.5679157678059088,1.6820573007084074,2.1914610870099347,0.0,1.0,2.4667873237336684,2.0499227475968644,2.1156245886065386,0.9666997559555947,1.568713912764503,1
